work_id,msd_id,artist_id,shs_id,clique_size,title
"%34949,",TRTMXPS128F92E333E,ARUKN9H1187B9B71C8,149136,2,Space Captain
"%717,",TRMSVUQ128F92FFA50,ARURL2D1187B9B13E1,15412,8,Twist and Shout (Live)
"%717,",TRHCJDB128E0791926,ARQ294N1187FB53D2A,2480,8,Twist And Shout
"%717,",TRRQFZO128F93418A8,AR62NHY1187FB4087B,120403,8,Twist And Shout (LP Version)
"%717,",TRBFNOR128F933B0F5,ARL3VGT1187FB40E8E,719,8,Twist Y Gritos (Twist & Shout)
"%717,",TRAACSL128F93462F4,ARAJPHH1187FB5566A,725,8,Twist and Shout
"%717,",TRWCRWQ128F92E6F99,ARWQKMX1187B98F108,69451,8,Twist and Shout
"%717,",TRRFPFE12903CEBCB8,AR6681Y1187FB39B02,42045,8,Twist And Shout
"%717,",TRXMJNP12903D083DD,ARFVA0Y1187B99AF83,46645,8,Twist And Shout
"%33395,",TRFZOZO128F933EF5F,AR8ACFK1187B9B4063,33395,2,Junker Blues
"%33395,",TRDNOXU128F92E2898,ARBA7AR1187B99D4D7,33396,2,Junker's Blues
"%1769,",TRBUEYU128F92FBFA5,ARH04B41187FB59158,72868,4,Rhythm Of The Rain
"%1769,",TRUXEJD128F92E0F5B,ARROAQE1187B9909CF,1770,4,Rhythm Of The Rain
"%1769,",TRRMUJN128F933D63D,ARHQ2SC1187B9B23A6,1769,4,Rhythm Of The Rain
"%1769,",TRUEQQX128F92FDFA0,ARJAAQP11F4C844F43,-1,4,Rhythm Of The Rain
"%10139,",TRTHBJP12903D05F89,ARK0Z5G1187B9A1E97,47570,3,I Think We're Alone Now
"%10139,",TREPWLS128F14920EB,ARG84I01187B991D69,76390,3,I Think We're Alone Now
"%10139,",TRNRHTG128F9358D23,ARLDW2Y1187B9B544F,-1,3,I Think We're Alone Now
"%12994,",TRUHAZV128F4274A3D,AR1314W1187B9B6C69,13925,5,Apache (Album Version)
"%12994,",TRLHGAI128F425F16A,AR3UY051187B9A922A,13931,5,Apache
"%12994,",TRYPBOH128F4231148,ARSYWV7119B3403694,13933,5,Apache (LP Version)
"%12994,",TRENLBV128F427CB5D,AR1G3G71187B98FE83,13932,5,Apache
"%12994,",TRUUNLV128F426317A,AR2WCAY1187B9A89D3,9470,5,Apache
"%26416,",TRYABKT128F93283C7,ARAXOFB1187FB4EE05,26416,3,Built For Comfort
"%26416,",TRBHGXD128F931593D,ARFGXKD1187B99C341,26419,3,Built for comfort
"%26416,",TRJEIFX128F42B1889,ARUGAPO1187B9B21DB,26417,3,Built For Comfort
"%13354,",TRMGCAH128F426421C,ARVNNXD1187B9AE50D,13354,3,Wherever I Lay My Hat (That's My Home)
"%13354,",TREFSSJ128F42BCCCA,ARDRYBL1187B990362,75532,3,Wherever I Lay My Hat (That's My Home)
"%13354,",TRVWJOI128F425D6C5,AR59PQG1187B9A7228,13358,3,Wherever I Lay My Hat (That's My Home)
"%1320,",TRHWLRN128F425A05E,ARKOSUV1187FB3C1FC,59907,10,Tracks Of My Tears
"%1320,",TRJPVRS128F4287703,AR6ZUYX1187FB5C481,55692,10,Tracks Of My Tears
"%1320,",TRHNSVD128F428C795,ARR9XGB1187B9912E6,65279,10,The Tracks Of My Tears
"%1320,",TRLRSBU128F147D701,ARXL1EQ1187B9993C6,30039,10,Tracks Of My Tears
"%1320,",TRKZIWQ128F42870B9,AR7BGWD1187FB59CCB,45966,10,Tracks Of My Tears  (LP Version)
"%1320,",TRLMRLE12903CDEBA6,AR59PQG1187B9A7228,-1,10,The Tracks of My Tears
"%1320,",TRRSNHR128F1461D61,ARWAV5K1187B98C7B1,-1,10,The Tracks Of My Tears
"%1320,",TRVJTAN128EF3499DA,ARV03D41187FB413E8,-1,10,The Tracks Of My Tears
"%1320,",TRZJOHN128F931B242,ARWAYHU1187B9A36E5,-1,10,The Tracks Of My Tears
"%1320,",TRMGUBU128F4268B8F,AR33KSV1187FB4B900,-1,10,The Tracks Of My Tears
"%30690,",TRFRMJC128F428D15C,ARWSN471187B9A6F7F,30690,2,Hold Me Now
"%30690,",TROZVMC128F426C8B2,ARANFET1187FB56607,35909,2,Hold Me Now (Album Version)
"%83974,",TRHLSAX128F426E932,ARFZYJW1187B992848,88081,2,Bluebird Blues
"%83974,",TROLZKX128F92F6513,ARUGAPO1187B9B21DB,90141,2,Bluebird
"%28987,",TRXXGMX12903CC4A1A,AR5E44Z1187B9A1D74,30774,2,Little Sister (Live Album Version)
"%28987,",TREXHJT128F92E2787,ARWBYRS1187FB3DE02,28988,2,Little Sister
"%42117,",TRDMJHR128EF346004,ARGK6021187FB4AE36,79600,3,Come See About Me
"%42117,",TRABXPK128F9336565,AR5HOKG1187FB3873E,91806,3,Come See About Me
"%42117,",TRSOITY128F1496251,ARJEHDD1187B9B3516,-1,3,Come See About Me
"%13567,",TRFAPUT128F1481F29,AR4BDNG1187FB44870,13569,3,Can We Still Be Friends?
"%13567,",TRUXLWA128F14B0387,AR05OG01187B9B8A98,13567,3,Can We Still Be Friends? (Album Version)
"%13567,",TRRPDFG128F425BADB,AR35K8C1187B98F4AF,-1,3,Can We Still Be Friends
"%86067,",TRPLPLV128F4233C91,ARLIBVA1187B99074B,86067,2,Cheap Sunglasses (LP Version)
"%86067,",TRMQCJE128F4289E2A,ARCT4OD1187B9A26AC,86068,2,Cheap Sunglasses
"%53000,",TROWWAE128F428BB4B,ARFT0IY1187B9B113B,53002,2,Loose Nut (Bonus Track)
"%53000,",TRLAQRL12903CA9DED,ARQ76LG1187B9ACD84,53000,2,Loose Nut
"%13503,",TRATUQR128F422F34D,AR7GUNF1187B990CCF,54930,2,Kickstart My Heart (Album Version)
"%13503,",TRUVWBL128F92E4C33,AREGV3K1187B9AF614,13503,2,Kickstart My Heart
"%113725,",TRPHFNB128F93141E7,AR0IVTL1187B9AD520,125850,2,Electric Feel
"%113725,",TRNZOOI128F425D68F,ARI3Y821187FB3649C,125849,2,Electric Feel
"%116061,",TRDOWEC128F42689E9,AROXIDV1187B9B222F,142987,2,Back To Back
"%116061,",TRNUNVD128F92D1C11,ARMCOA11187FB519CA,142986,2,Back To Back
"%31404,",TRHYXQL128F14B106F,ARLAUED1187B9ACEAF,36108,4,Before You Accuse Me (Album Version)
"%31404,",TROIRUX128F92FC956,AR27AEB1187B98D39D,31404,4,Before You Accuse Me
"%31404,",TRSGEII128F14959B3,ARJFOC01187FB413A5,104343,4,Before You Accuse Me
"%31404,",TRKIZAZ128F92D111D,ARSAIUN1187FB398D3,-1,4,Before You Accuse Me
"%7823,",TRLPMCP12903CFBB8D,ARPHIME1187B9ACF4E,7823,2,Set Me Free
"%7823,",TRCNAXJ128F423255E,ARMTQM21187B9AC26E,7824,2,Set Me Free (LP Version)
"%87174,",TRCCCPY128F92E7BFF,ARLPFWM1187FB4CCCB,87175,3,I Won't Dance
"%87174,",TRTTCCE128F42809D3,ARCNW7U1187FB3B219,108341,3,I Won't Dance
"%87174,",TRJCWKB128F4231F9B,AR1HEU81187FB3CCCC,87174,3,I Won't Dance (LP Version)
"%30878,",TRFRLSM12903CF2D6D,AROHMXJ1187B989023,60162,2,Pied piper
"%30878,",TRJOTLN12903CA55E8,ARCJU8Y1187FB5AE46,13350,2,The Pied Piper
"%1812,1813,",TRWORHT128F426BDC6,AR6H6R11187FB38BF6,1812,7,Et Maintenant
"%1812,1813,",TRRNWUG128F147B86D,AR60F6R1187FB4CBD2,54601,7,What now my love
"%1812,1813,",TRPJDSI128F42739BF,ARSXGTZ1187FB5806A,81325,7,Et Maintenant
"%1812,1813,",TRRWLVN128F92F60A0,ARJUNZD1187B9A5DAE,23924,7,What Now My Love
"%1812,1813,",TRQMOLG128F425FE97,ARGMXEQ1187FB4A4E0,48765,7,What Now My Love
"%1812,1813,",TRTJGAF128EF34DCEC,AR8L6W21187B9AD317,49308,7,What Now My Love
"%1812,1813,",TRYZOZK128F426BEBF,ARRYSKB1187B98D3E4,85557,7,What Now My Love
"%80470,",TRAMPOB12903CE36F0,ARL1MEI1187B9AD98B,116940,2,Punk Rock Girl
"%80470,",TROXKBT128F93135C3,ARBOG0H1187B99F775,91351,2,Punk Rock Girl
"%27783,",TRMLKSK128F9321DE7,AROPKE81187FB3D537,124499,2,Get Carter
"%27783,",TRVOYYJ128E07816F9,AR049S81187B9AE8A5,27784,2,Get Carter (2002 Digital Remaster)
"%60515,",TRJCZQK128F9310C26,ARLE0J31187B9890A3,60517,2,Blame It On The Boogie
"%60515,",TRCBYSH128F42A0AC9,ARW3LUX1187FB5C4C0,60516,2,Blame It On The Boogie
"%30630,",TRDMRDW12903CAB162,AR0B1CH1187FB3A824,86613,3,Good Time Charlie's Got The Blues
"%30630,",TRWMDAR128F42321F5,ARCG95P1187B98F898,30630,3,Good Time Charlie's Got The Blues (LP Version)
"%30630,",TRDRBMK128F426CBFA,ARAUOTH1187FB41008,-1,3,Good Time Charlie's Got The Blues
"%9103,",TRGDIWD128F92D1610,ARNNRN31187B9AE7B7,46480,3,I Want To Hold Your Hand
"%9103,",TRVTHNR128F92FFA4D,ARURL2D1187B9B13E1,15411,3,I Want to Hold Your Hand (Live)
"%9103,",TRYTBBC128F92E38C6,ARXZIHJ1187B9A4ED9,21753,3,I Want To Hold Your Hand
"%10899,",TRRIVDJ128F429B0E8,AR3DCWS1187B9A4416,54214,5,Wonderwall
"%10899,",TRUJWKU128E07934B6,ARBUOOR1187B997391,10899,5,Wonderwall
"%10899,",TRZUVJI128F147EB42,ARL4K4L1187FB495BD,22015,5,Wonderwall
"%10899,",TRALLJA12903CBFA24,ARGHBVV1187FB4D57A,10900,5,Wonderwall
"%10899,",TRMYYUN128F9338BF9,AR3MVZ31187FB573C4,35079,5,Wonderwall
"%86256,",TRTVJGV128F424A147,ARYD07J1187FB57231,86256,2,Blue Shadows
"%86256,",TRXJYJZ128F423BD84,ARRT66G1187FB3DDF9,89682,2,Blue Shadows (LP Version)
"%71249,",TRWZMVY128F9310B97,ARQT9SA1187B9AD3C7,71249,2,Home At Last
"%71249,",TRCUHES12903CE6C6D,ARF0S571187B98FB6D,71275,2,Home At Last
"%2855,",TRQFUQN128F429B669,AR9VN011187B9ADD25,44061,18,Louie Louie
"%2855,",TRICNMH128F92FE571,ARMXROY11F4C841033,9285,18,Louie Louie
"%2855,",TRSMRVR128F425E07B,ARQ76LG1187B9ACD84,31981,18,Louie Louie
"%2855,",TRXRRGU128F9310FF9,ARDK87R1187B98D51C,3586,18,Louie Louie
"%2855,",TRVQHOU12903CF604C,ARLLRL61187B9B6698,9112,18,Louie Louie
"%2855,",TRPBIUE128F42443B5,ARK7BM31187B99E57D,73932,18,Louie Louie
"%2855,",TRVJYIG128F92E6F05,AR212SC1187FB4A4F9,17751,18,Louie Louie
"%2855,",TRLYLFN128F4267B02,AR57MOK1187FB3C8C7,11304,18,Louie Louie
"%2855,",TRGREBU12903CCCFB5,AR0PIOO1187FB486D1,-1,18,Louie Louie
"%2855,",TRRCHBC128F4244725,ARVVOPC1187FB5C450,-1,18,Louie Louie
"%2855,",TRSJAHJ12903CFD7D5,ARY123V1187B9A5BDF,-1,18,Louie Louie
"%2855,",TRQIXTK12903CB2DF6,ARACI901187FB49EC4,-1,18,Louie_ Louie
"%2855,",TRYKGRH128F428E0A7,AR12E9Q1187B98B5F9,-1,18,Louie Louie
"%2855,",TRYAFSB128F92F8C19,AR6681Y1187FB39B02,-1,18,Louie Louie
"%2855,",TROCPPZ128F425F169,AR3UY051187B9A922A,-1,18,Louie_ Louie
"%2855,",TRAUYYW128F92E9E8F,ARRBT8X1187FB3D242,-1,18,Louie Louie
"%2855,",TRYGPKI128F932C458,ARUYIJ01187FB51CF6,-1,18,Louie Louie
"%2855,",TRVQPKR128F93321F6,AR8VWZB1187B98D944,-1,18,Loule_ Loule
"%90340,",TRKWAXH12903CEDE62,AR2HNUS1187B9ACB82,90340,2,Hey! little child
"%90340,",TRYGTQX128F931F522,ARAH04C1187B9A6D49,90341,2,Hey! Little Child
"%36227,",TRIBXHA128F147B667,ARCLJQZ11E2835CE37,36228,2,Cowboy Boots (Album Version)
"%36227,",TRIJETH128F14959A0,ARL6IQG1187B99970C,36227,2,Cowboy Boots
"%4337,",TRMRGJB128F4250F1F,AR5GPWY1187FB52289,100459,4,Hi-Heel Sneakers
"%4337,",TRGBXRG128F423F90F,ARGYVWR11E2835C194,95455,4,High Heel Sneakers
"%4337,",TRVPGQE12903D02EA9,ARB5U6G1187B9A994C,28514,4,High Heel Sneakers
"%4337,",TRIVEWQ128F930BDE5,ARBPP451187FB5C5F2,42572,4,High Heel Sneakers
"%40463,",TRKXLFL128F92C57AE,ARUN69Q1187B98E4D4,83107,2,C'est Magnifique
"%40463,",TRWDMNW12903D0DC9F,AR9KHSQ1187FB45DEC,78332,2,C'est magnifique
"%2825,",TROJXYA128F92D2BAA,AROP6QR1187FB4CFAF,35311,2,Shout (Part 1 & 2)
"%2825,",TRRCWWX128EF33FAEA,ARJIAK51187B9B0C57,117124,2,Shout (Live) (2007 Digital Remaster)
"%4992,",TRAHZQB128F429C654,ARMD3XX1187B9ACF84,4992,2,How I Could Just Kill A Man
"%4992,",TRQQQKS128F42733FF,ARCE0H01187B9AF741,18488,2,How I Could Just Kill A Man
"%10890,",TRBZSCQ128E07827DE,AR914BW1187FB45A1B,10890,2,Everyday Is Like Sunday
"%10890,",TRJWJEC128F146EBD2,ARCJGLG11F50C4971F,10978,2,Everyday Is Like Sunday (Re-mastered for 'Pirate Radio')
"%92495,",TRAXTXX128F4293237,AR9ZN601187FB3CBAE,94351,2,Time of No Reply
"%92495,",TRXPGXG128F145E2BA,ARMZFC81187B9AC52C,92495,2,Time Of No Reply
"%72791,",TRZXWTR128F93027B2,AR7TTCH1187FB3F95C,127277,2,Tumbling Tumbleweeds
"%72791,",TRSVTWY128F92D1516,ARRM4571187FB402C4,135258,2,Tumbling Tumbleweeds
"%27059,",TRPBKVF128F423F86B,ARJAETD1187B9B06C6,27059,2,Untie Me
"%27059,",TREHVKA128F429FA4A,AR1IA8J1187B991EDF,27060,2,Untie Me
"%44682,",TRDPABE128F93106F9,ARD6NTO1187B994ED1,108308,2,The Circle Game
"%44682,",TREAFIF128F423A22B,ARQXK0B1187B9ACC97,44680,2,The Circle Game (Remastered LP Version)
"%13496,",TRHCRDN128F147B94C,ARZJ4MI1187B9AF5AF,13497,3,Kiss Me Deadly (Live)
"%13496,",TRJELIO128F426237F,ARAK9H51187B98DA9F,13496,3,Kiss Me Deadly
"%13496,",TRJYDGN12903CA721B,AR1PRQ21187FB3B481,-1,3,Kiss Me Deadly
"%34568,",TRBAASE128F4245574,ARTHRZV1187B9B90EA,130755,4,Everybody Wants To Rule The World
"%34568,",TRPKZRM128E0785DCF,ARLJEM21187B9901B5,34568,4,Everybody Wants To Rule The World
"%34568,",TRJNNGS128F932F873,ARYRFSQ11A348F041C,80954,4,Everybody Wants To Rule The World
"%34568,",TRNAICB128F42918F7,ARIJCBF1187B995412,130754,4,Everybody Wants To Rule The World
"%10009,",TROZPHF128F9326F37,AR7ICFK1187B9955FF,57959,6,Willie And The Hand Jive
"%10009,",TRHFTUX128F93010D0,ARB5U6G1187B9A994C,10009,6,Willie And The Hand Jive
"%10009,",TRBWTHA128E0791A0B,ARLAUED1187B9ACEAF,30050,6,Willie And The Hand Jive
"%10009,",TRIDQVH128F92D46F9,ARZNC3M1187FB392CC,83018,6,Willie And The Hand Jive (2008 Digital Remaster)
"%10009,",TRGDJUM12903CC5CD9,ARRHVVL1187B991E41,-1,6,Willie And The Hand Jive
"%10009,",TRMXFLN128F4270672,ARSRSPK1187B995ECD,-1,6,Willie And The Hand Jive
"%3701,",TRJVJAX128F428EAFD,ARYMR7C1187B9897D4,10822,6,Karola Petersen (O_ Carol)
"%3701,",TRPUHFQ128F9329030,ARB5YHB1187FB578A9,48160,6,Carol
"%3701,",TRCFOKO12903CDCF51,AR6NBDC1187FB4D96D,3701,6,Carol
"%3701,",TRLZWFX128F933E243,ARFCUN31187B9AD578,12176,6,Carol
"%3701,",TRCKXHH128F9310FF5,ARDK87R1187B98D51C,3702,6,Carol
"%3701,",TRNGYOU128E0785FB3,ARBYGAH1187FB447C4,-1,6,Carol
"%32333,",TRNUWXH128F42147FA,AR9SU0S1187FB53D0F,67491,2,On The Run
"%32333,",TRYWSQA128F1478DC6,ARD4C1I1187FB4B0C3,32333,2,On The Run
"%16826,",TRCOCNH128F4268D30,ARPUVK01187B998FB1,58530,2,I Want You
"%16826,",TRJHUHG128F92F6CD3,ARB336A1187B9A4583,16827,2,I Want You Right Now (Live at Dialogue 68 First Unitarian Church Detroit 8 September 1968)
"%39955,",TRZTCBF128F93419E0,ARWW0KV1187FB551A6,39956,2,The Fast One  (LP Version)
"%39955,",TRWYEDG128F92E9E4D,ARMD3HR1187FB41E42,39955,2,The Fast One
"%111523,",TRKSAQC128F42A4D3B,ARZPEXZ1187B9977C8,124552,2,Wat Waar Is En Wat Niet
"%111523,",TRUNNEI128F92E146A,AR44LRO1187B9B9BC1,111991,2,Wat Waar Is En Wat Niet
"%10349,",TRIMNRR128F146A9C2,AR93D4D1187FB3ACAD,10349,3,Magnolia (Live)
"%10349,",TRDDJLY128F92F5EC2,ARYCP7D1187B99516B,12450,3,Magnolia
"%10349,",TRBKJZA128F934BFAF,AR4CE6H1187FB4D5C3,105035,3,Magnolia
"%56350,",TRMKYBH128F4288D93,AR5XH9J1187FB43F6C,56350,2,I'm In Love
"%56350,",TRSMLLR12903CEF98F,ARAHQDS1187FB55275,56351,2,I'm In Love
"%80038,",TRCTIWL128F9339989,ARL6FF81187FB5A916,80040,2,This Is Halloween
"%80038,",TRVLXMQ128F9339980,ARC4K2E1187B9B6FDA,80039,2,This Is Halloween
"%63493,",TRMIVKV12903CDD163,ARG0TXR1187FB4E708,63493,2,I'm a Man
"%63493,",TRCETIR128F1473911,AR4EUFM1187B99592B,68924,2,I'm A Man ( Live In Japan)
"%4887,",TREORYE128F146E492,ARS18KP1187B9A2D1E,50470,2,Everything Happens To Me
"%4887,",TRTHQFH128F1460FAA,ARVL4NX1187B998181,141998,2,Everything Happens To Me (Live) (24-Bit Mastering) (2001 Digital Remaster)
"%29117,",TRVHSCB128F4299837,ARHQCP81187B99F73C,29117,2,Emma
"%29117,",TRXPJRD128EF340B69,ARXWTHC1187B9AAFB9,29118,2,Emma (Remastered)
"%1125,1133,",TRLYKQE128F93133D1,ARYMYFG1187B99D575,1137,7,Angel Of The Morning
"%1125,1133,",TRKGEYK12903CC66BE,ARCPB3J1187B99037E,1125,7,Angel Of The Morning
"%1125,1133,",TREOFVN128F14570CA,AREFVTN1187FB40ACA,61487,7,Angel Of The Morning
"%1125,1133,",TROMMXY128F92DCEF6,ARX3SBG1187FB482B9,93324,7,Angel Of The Morning
"%1125,1133,",TRJWKMH128F146EBC7,ARCJGLG11F50C4971F,40311,7,Angel Of The Morning (Re-mastered for 'Pirate Radio')
"%1125,1133,",TRCXOKS128F1456C3F,ARTYXQC1187B9ACAB2,1133,7,Angel
"%1125,1133,",TRLYPAO128F92DC96A,AR2UWUD1187B9B3B01,1126,7,Angel Of The Morning
"%88618,",TRRHMRE12903CE73EE,ARPTWKQ1187B9B5634,88618,2,Big Fat Mama Blues
"%88618,",TRTHIUL128F14ABABF,ARQ8BBK1187FB49C9A,90800,2,Big Fat Mama
"%10251,",TRNTCJM128EF352C67,AROPGT71187B98EC04,119700,4,Watch What Happens
"%10251,",TRUHUZL128F9315134,ARYT3BY1187B98C20E,115537,4,"Watch What Happens (from the film ""The Umbrellas of Cherbourg"")"
"%10251,",TREVOSF128F92EA929,AR4ZNBW1187FB554B8,10251,4,Watch What Happens
"%10251,",TRWUZNR128F42746C1,ARF6C551187FB40741,44041,4,Watch What Happens
"%111854,",TRGKMDN128F1499E97,ARG0KUJ1187B998604,113752,7,I Should Care
"%111854,",TRXGYPS128F145B74B,ARPGS671187B996060,142035,7,I Should Care
"%111854,",TRMKAZW128F426718A,ARDPB5U1187FB4A91D,113794,7,I Should Care
"%111854,",TRTBOKA128F92E0584,ARVKGOP1187B993341,129587,7,I Should Care
"%111854,",TRUKWQL128F14926BF,AR459OK1187B9B94EB,113843,7,I Should Care
"%111854,",TRICLAX12903CEC41F,AREIN101187FB5A5FA,113783,7,I Should Care
"%111854,",TRRRJAX128F934912D,ARCJT7I1187B99F56F,113713,7,I Should Care
"%58354,",TRWFUWQ12903CD04DD,ARVENL41187B9AF5B7,58354,4,Gudbuy T'Jane
"%58354,",TRJXPRQ12903CF56F9,ARAF6L21187FB3B03D,149295,4,Gudbuy T'Jane (The Noize EP)
"%58354,",TRNRHGC128F92EE8B9,ARMECKL11E2835D9F5,-1,4,Gudbuy TJane
"%58354,",TRUMQIR128F425E28F,ARK2P961187B9AD524,-1,4,Gudbuy T' Jane
"%21845,",TRWZWPL128F933C631,ARE1OZQ1187FB54EE2,91156,9,Big Boss Man
"%21845,",TRVCZGV128F14604CF,ARQXAUH1187B9BA010,24737,9,Big Boss Man
"%21845,",TRCWJWK128F932C815,ARX84Z71187B9B341C,21845,9,Big Boss Man
"%21845,",TRVTDZV128F427F1F4,ARQDOR81187FB3B06C,99728,9,Big Boss Man
"%21845,",TRRNTAY128F425B1DA,AR0B1CH1187FB3A824,84020,9,Big Boss Man
"%21845,",TRBCMDH128F92FA444,AR5U94U1187FB5CDCF,21853,9,Big Boss Man
"%21845,",TRTRVOK128F421766D,AR93RTI1187B98ECFB,94924,9,Big Boss Man
"%21845,",TRWTSBS128F424C019,ARNLVQB1187B9AEAB0,21896,9,Big Boss Man
"%21845,",TRBTAPX128F4289926,ARULZ741187B9AD2EF,-1,9,Big Boss Man
"%19563,",TRFFSFL12903CBEBD4,AR2JB471187FB470A2,121299,2,One On One
"%19563,",TREVKTP128F4292A29,ARN0DMU1187FB5B63A,19563,2,One On One
"%35567,",TRBJSNJ128F426C20F,ARTBFV61187FB3C250,35567,2,North To Alaska
"%35567,",TRFHEFD12903CC4FF2,AR5E44Z1187B9A1D74,35568,2,"North To Alaska (LP Version + Hidden Track ""T For Texas"")"
"%20291,",TRPARRG128F92EFEB0,ART9VTZ1187FB48DDC,20292,2,And When I Die
"%20291,",TRQZLWK128F9300295,AR9U4HF1187FB50346,20291,2,And When I Die
"%9665,",TRFCUTI128E078789D,ARPJ9RG1187B9B849D,105543,3,Mood Indigo (Album Version)
"%9665,",TRWDFBP128F933C210,ARQZLBH11F4C83B324,65438,3,Mood Indigo
"%9665,",TRWNFLW12903CEFE23,AR2UWUD1187B9B3B01,86794,3,Mood Indigo
"%8579,",TRDOFRX128F92CD19F,ARNNRN31187B9AE7B7,8579,5,Love And Happiness
"%8579,",TRTFMPJ128EF34DBEF,ARMD8HT1187FB5676C,109177,5,Love And Happiness
"%8579,",TRPFTFL128F9344BF5,ARJQKY91187FB40E98,59546,5,Love And Happiness
"%8579,",TRRNJFS128EF3479E4,ARUSIN11187B98F96D,126043,5,Love And Happiness
"%8579,",TRVFNDX12903CE3DC8,ARTRQUJ1187B992ADD,104463,5,Love And Happiness
"%26189,",TRKOGCK12903CBE408,ARLDLCI1187B99A040,124219,2,Sugar Bee
"%26189,",TRJQXQK128F9330A25,ARYRCFX1187FB552FD,124392,2,Sugar Bee
"%53006,",TRENZON128F92C524E,ARE0OLY1187B9AD19F,56946,3,Death or Glory
"%53006,",TRQUDXS128F425A2CA,AR13CXU1187B9AD30A,53006,3,Death Or Glory
"%53006,",TRWFPXM128F92E7AC5,ARKMU3I1187FB38A7C,53013,3,Death Or Glory
"%20871,",TRMACMY128E0785CBB,ARCB10N1187B9AEB2F,115231,2,The Ballad Of Easy Rider
"%20871,",TRHXGXT128F424C238,ARMG9NK1187B99155A,20872,2,The Ballad Of Easy Rider
"%2395,",TRLZRYL128F423C4B9,AR5P2UW1187FB3C1B6,29555,2,Just Like Tom Thumb's Blues (LP Version)
"%2395,",TRRXLAK128F92F19D2,ARWW0KV1187FB551A6,110388,2,Just Like Tom Thumb's Blues (LP Version)
"%8828,",TRNNMTC128F92E2939,ARN3SEQ1187FB47AA8,23219,4,Black Dog
"%8828,",TRMFYAW128F4270F35,ARDIBRT1187B9AF176,8828,4,"Black Dog  (""In Concert"" Live Version From BBC Sessions)"
"%8828,",TRKGHPR128F4269D94,ARETGM71187B99195D,83734,4,Black Dog
"%8828,",TRHJRZH128F428BC86,ARGCVZG1187B9B916F,70207,4,Black Dog
"%60754,",TRWDWOL128F422258E,ARJC4N31187B9B2A21,81076,2,Stay Awake
"%60754,",TRCQDTL128F426785D,ARDS80Q1187FB52D1A,60757,2,Stay Awake
"%3845,",TRAASKQ128F4265E04,ARCE0H01187B9AF741,18483,6,Kick Out The Jams
"%3845,",TREEKUK128F4293F26,ARXDFN01187B9AE80E,18493,6,Kick Out the Jams
"%3845,",TRFJMLV128F934F385,ARTVGF91187FB38AAB,18761,6,Kick Out the Jams
"%3845,",TRWWXBZ128F92C2C0D,AROZ8ZW1187B989A67,4169,6,Kick Out The Jams
"%3845,",TRHIYJT128F42BCBF2,ARTO3L81187B9ACA8C,3846,6,Kick Out The Jams
"%3845,",TRRMMHH128F92CC390,ARB336A1187B9A4583,3845,6,Kick Out The Jams (Original Uncensored Version)
"%35641,",TRKZLAD128F4244560,ARIF5S61187FB57967,118172,2,Cry
"%35641,",TRQMNRA128F92FE984,ARQTI5W1187FB5CCFF,91892,2,Cry
"%22055,",TRACECN128F9310E97,ARH6W4X1187B99274F,22055,3,Subterranean Homesick Alien
"%22055,",TRQUDOM128F428EE0F,AR9SU0S1187FB53D0F,67991,3,Subterranean Homesick Alien
"%22055,",TROCULB128F427273D,ARD4ZVP1187B997311,22069,3,Subterranean Homesick Alien
"%1478,",TRJXCNE128F92D12DD,AR0L55W1187B9B46FA,54506,4,A Day In The Life
"%1478,",TRGTPIS128F4277767,ARKTH0G1187B9AC194,1482,4,A Day In The Life (Album Version)
"%1478,",TRBFRVL128F149F991,ARIXE8X1187B999C7B,1479,4,A Day In The Life
"%1478,",TRGZNPZ128F14939EB,AR43Y451187B9938E3,54644,4,A Day In The Life
"%56141,",TRTMPAJ128F42BC6D6,AR2R0MS1187B99F6A8,59096,2,Baby I'm Yours
"%56141,",TRZXVWB128F145D26C,ARFJ7T21187B9B4A35,117999,2,Baby I'm Yours (1998 Digital Remaster)
"%4258,",TRSBJCK128F42433F6,ARRBEQK1187B9AE1CF,60181,4,Without You
"%4258,",TRMFEPK128F4266F29,ARKSZW81187B9B695D,4260,4,Without You
"%4258,",TRFZGKH128F146240D,AROISHY1187FB38884,35321,4,Without You
"%4258,",TRSJXXR128F426064E,ARK1VZ81187FB5867E,61038,4,Without You
"%8974,",TRWFOFH128F4240F92,AR2ZLR21187B98D552,82020,3,Takin' Care Of Business
"%8974,",TRYBELE128F427710B,ARMXJIZ1187FB4D8A0,8974,3,Takin' Care Of Business
"%8974,",TRKTWXX12903CDED33,ARRAGCW1187FB4D892,-1,3,Taking Care of Business
"%35703,",TRSOPXU128F92C7247,ARHTUZB11F50C4C14C,64274,4,Big Spender
"%35703,",TRKZVEM128F147DFCB,ARL4TII1187B9B46E1,150685,4,Big Spender (Live)
"%35703,",TRNRBUV128F93062B0,AR7X1KU1187B9BA025,150684,4,Big Spender
"%35703,",TREPCID12903CA908B,AR1HE9H1187FB5401B,74097,4,Hey Big Spender
"%24539,",TRIWIOJ128F932B2A6,ARHCUCR1187B98F589,24542,2,What Do You Want The Girl To Do? (Album Version)
"%24539,",TRGTQQQ128F1477C0A,ARXBG1X1187FB42A79,24539,2,What Do You Want The Girl To Do?
"%9795,",TRUCQSD128F146813B,ARRT66G1187FB3DDF9,24463,3,Walking By Myself
